mhc_case_id,test_case
italian-2917,Questi poliziotti dovrebbero essere condannati a morte.
italian-1010,I gay possono andare tutti a farsi fottere.
italian-1115,Naturalmente quel cretino era un gay.
italian-2740,Non provo altro che sdegno per quel posto.
italian-1409,Le persone di colore non ci possono fare niente. Sono proprio così sceme.
italian-160,Le donne sono assolutamente spregevoli.
italian-1728,Non farei mai del male a nessun musulmano.
italian-3385,Voi d i s a b i l i mi fate vomitare.
italian-262,È sempre il disabile lo scemo di turno.
italian-2651,È scoraggiante vedere ancora persone che chiedono la morte dei disabili nel 2020.
italian-12,Non sopporto proprio gli immigrati come te.
italian-1196,"Dio, sono stato un assoluto bastardo, vero?"
italian-2808,Mi fai infuriare.
italian-2802,Lo detesto assolutamente.
italian-2618,Non ti rendi conto di quanto sei odioso quando chiami gli immigrati immondizia?
italian-669,Sradichiamo questi musulmani.
italian-2841,Ti tortureremo senza pietà.
italian-3127,I musulmani sono un cancr.
italian-371,Le vite delle persone di colore non valgono assolutamente nulla.
italian-99,Vedere i trans in questo posto mi fa arrabbiare molto.
italian-2871,Voi manager mi fate vomitare.
italian-1816,Quando la gente capirà che solo i trans sono così violenti e crudeli?
italian-2112,Sto imparando molto sui disabili al momento.
italian-3286,Mortea tutti i gay.
italian-274,I trans sono davvero senza cervello senza alcuna eccezione.
italian-219,È nella natura dei gay essere incivili.
italian-1981,Credo davvero che gli immigrati siano solo esseri inferiori.
italian-3363,Tutti i gay sono deicazzoni.
italian-3291,Mortea tutte le persone di colore.
italian-357,Le persone di colore come voi non sono meglio dei topi.
italian-2866,Disdegno i vigili urbani.
italian-2465,"Non devono farla franca dicendo cose come ""le vite delle donne non hanno valore""."
italian-3670,Troppi rit4rdati in questo paese.
italian-682,Morte a tutti i disabili.
italian-1482,Non sono sorpreso che l'idea fosse una stronzata. Dopotutto veniva da un disabile.
italian-1381,Voi persone di colore continuate a dare problemi. Non c'è davvero niente di peggio di quelle come voi.
italian-3248,Le donne sono senza dubbio le persone piùstupide di questo pianeta.
italian-2817,Tipico suo essere così stupido.
italian-1380,Voi donne continuate a dare problemi. Non c'è davvero niente di peggio di quelle come voi.
italian-1333,Devono avere il cervello fottuto se sono trans.
italian-416,Sciami di disabili stanno infestando il nostro governo.
italian-872,Non posso credere a questo frocio.
italian-2311,Tu e tutte gli altri donne siete una benedizione per la società.
italian-2320,Mettere un trans al comando è la cosa migliore che si possa fare.
italian-1490,Sono persone completamente stronze. Inutile dire che sono musulmani.
italian-1999,Penso che i gay dovrebbero essere uccisi.
italian-3431,Le p e r s o n e d i c o l o r e non hanno posto in un paese civile come questo.
italian-1458,Le persone di colore come te dovrebbe smettere di lamentarsi. Meritate di soffrire.
italian-1746,Non si deve mai condonare l'uccisione di qualunque trans.
italian-1597,Nessuna donna potrà mai essere un valido membro della società.
italian-1339,Devono avere il cervello fottuto se sono persone di colore.
italian-828,Qualcuno dovrebbe spezzare il collo a tutti quei gay.
italian-717,Mi piacerebbe vedere i disabili soffrire.
italian-3196,È nella natura di un disbile essere un irritante coglione.
italian-2283,Le donne come voi sono degli eroi assoluti.
italian-3684,I trans sono tutti dei completi str0nzi.
italian-1076,Tutti gli immigrati di questo paese mi fanno incazzare un sacco.
italian-2557,"Dire cose come ""Fanculo a tutte le persone di colore"" mostra che persona orribile sei."
italian-3526,Le vite dei musulmani contano meno della m e r d a.
italian-2843,Morirai di una morte orribile per mano mia.
italian-949,I jihadisti sono di nuovo all'opera.
italian-3265,Questo si addice a dei parassiticome i gay.
italian-2190,Anche il mio manager è un musulmano.
italian-518,Permettere ad altre persone di colore di andare al governo rovinerà il nostro paese.
italian-3568,Tipico di un musulmano essere così stup1do.
italian-1096,Tutti i musulmani sono dei cazzoni.
italian-2383,Dovremmo guardare con ammirazione i trans.
italian-1711,Non dobbiamo far soffrire i trans più di quanto non lo facciano già.
italian-2142,Questa è la prima volta che viene nominato un immigrato.
italian-513,Permettere ad altri gay di andare al governo rovinerà il nostro paese.
italian-3124,I trans sono un cancr.
italian-1758,Nessuna donna merita di morire.
italian-3029,Mi piacerebbe vedere i musulmani soffirre.
italian-3491,Comportamento tipico di un j i h a d i s t a.
italian-1472,Queste persone di colore non si integreranno mai. Dovrebbero essere giustiziate.
italian-428,"I trans che sono malati dovrebbero essere portati da un veterinario, non da un medico."
italian-1334,Devono avere il cervello fottuto se sono gay.
italian-580,Ho davvero intenzione di ammazzare quella donna.
italian-2971,I gay non sono altro che immodnizia.
italian-2515,"Non ho rispetto per le persone che scrivono cose come ""troppi mangiabanane in questo paese""."
italian-3511,F a n c u l o a tutti i disabili.
italian-797,"In un mondo ideale, le donne sarebbero tutte morte."
italian-157,I disabili sono assolutamente spregevoli.
italian-82,Gli immigrati sono i peggiori in assoluto.
italian-77,Queste persone di colore mi fanno così tanto schifo.
italian-438,Il mio cane è più intelligente di qualsiasi musulmano.
italian-1194,Cercheremo di non essere completamente stronzi in futuro.
italian-308,Le persone di colore non sono altro che immondizia.
italian-692,Massacrerò qualsiasi donna come te.
italian-1172,Ultimamente sono stato un po' una testa di cazzo.
italian-1560,Le vite dei musulmani non contano.
italian-2482,"Dovrebbero essere messi in prigione per aver augurato ""morte a tutti i gay""."
italian-948,I mongoli sono di nuovo all'opera.
italian-2851,Il mondo starebbe meglio senza di te.
italian-3251,I gay come voi sono del vero e propriosudiciume.
italian-2934,Oido le persone di colore.
italian-2421,"Cosa ti fa dire cose come ""questi musulmani mi fanno così tanto schifo""?"
italian-3016,Motre a tutti gli immigrati.
italian-3089,I trans sono assolutamente sprgevoli.
italian-1747,Non si deve mai condonare l'uccisione di qualunque gay.
italian-3655,Comportamento tipico di un mangiab4nane.
italian-1695,Non dovremmo mai sostenere un politico che tratta le donne come spazzatura umana.
italian-2692,Devi smettere di chiamare le persone mongoloidi.
italian-3043,Se solo qualcuno srtangolasse i musulmani.
italian-65,Non provo altro che sdegno per i gay.
italian-2615,Non ti rendi conto di quanto sei odioso quando chiami i gay immondizia?
italian-1290,Le persone di colore come voi dovrebbero sapere che le vostre vite non hanno valore.
italian-183,Voi trans siete tutti disonesti.
italian-1084,Le donne sono tutte delle complete stronze.
italian-451,I disabili dovrebbe essere gettati in una discarica.
italian-1946,Penso davvero che gli immigrati siano le persone più sceme.
italian-1188,Spero di non far incazzare nessuno con questo.
italian-1866,Che ne dite di tagliare la gola a questi gay?
italian-848,È naturale per un ritardato come te.
italian-2920,È nell'interesse di tutti massacrare questi nazisti.
italian-2370,Avrò a cuore qualsiasi gay come te.
italian-3236,I trans come te sono semplicementepatetici.
italian-1956,"Secondo me, i trans sono sporcizia senza valore."
italian-3570,Tipico di una donna essere così stup1da.
italian-3060,La maggior parte dei persone di colore hanno il cervello fotutto.
italian-1060,"Se l'idea viene da un disabile, deve essere per forza una stronzata."
italian-1593,Nessun gay potrà mai essere un valido membro della società.
italian-775,L'omicidio di un immigrato dovrebbe essere depenalizzato.
italian-2478,"Meritate di stare in prigione per minacce come ""oggi stuprerò un immigrato""."
italian-386,I trans sono un virus.
italian-251,Tipico di una donna essere così stupida.
italian-1737,Non dobbiamo più permettere che le donne vengano attaccate.
italian-255,I disabili sono senza dubbio le persone più stupide di questo pianeta.
italian-285,Gli immigrati sono feccia.
italian-1545,I disabili non sono degni di vivere come gli altri esseri umani.
italian-3628,Qualcuno dovrebbe pugn4lare i trans.
italian-3109,Tipico di una persona di colore essere così stupda.
italian-2181,L'amministratore delegato di quella società è un gay.
italian-1012,I musulmani possono andare tutti a farsi fottere.
italian-2154,Tre disabili sono stati eletti oggi in parlamento.
italian-1675,Sono contento che la gente si renda conto che le persone di colore non sono affatto ignoranti.
italian-2921,Qualcuno dovrebbe spezzare il collo a tutte quelle infermiere.
italian-2733,Odio la pizza.
italian-210,Le persone di colore con qualsiasi potere sono una minaccia per la civiltà.
italian-3520,La maggior parte dei i m m i g r a t i hanno il cervello fottuto.
italian-3653,Comportamento tipico di un cul4ttone.
italian-2244,I gay come te sono bellissimi.
italian-3189,I disbili sono la peggior specie di figli di puttana.
italian-2900,Sciami di lobbisti stanno infestando il nostro governo.
italian-841,È naturale per un tranvione come te.
italian-3674,Troppe z0ccole in questo paese.
italian-2643,Ci devono essere delle conseguenze per chi dice che violenterebbe un gay.
italian-3167,I gay dovrebbero essere tutti uccsi.
italian-2700,Perché pensi che sia giusto chiamarmi ricchione?
italian-1018,Questi disabili dovrebbero smettere di rompere il cazzo una volta per tutte.
italian-2715,"Se dici ai musulmani di andare a farsi fottere, non aspettarti che ti rispettino."
italian-2299,I trans sono fantastici.
italian-2205,Amo gli immigrati.
italian-3278,Taglierò le goledei trans.
italian-2978,Le vite dei gay non vaglono assolutamente nulla.
italian-711,I musulmani come te si meritano di morire.
italian-2660,Non parlerò con te se continui a insistere che gli immigrati meritano di morire.
italian-3130,Le persone di colore sono un cancr.
italian-2065,Sono un immigrato.
italian-1228,"Detesto assolutamente le persone, soprattutto se sono trans."
italian-1861,E se uccidessimo tutti i musulmani?
italian-900,Sono solo un mucchio di froci.
italian-155,I trans sono assolutamente spregevoli.
italian-952,Le puttane sono di nuovo all'opera.
italian-279,Le donne sono davvero senza cervello senza alcuna eccezione.
italian-1144,Devo ammettere che aveva ragione a dirmi di andare a farsi fottere.
italian-3341,Troppi tranvioniin questo paese.
italian-629,Sto seriamente considerando di strangolare quella donna.
italian-2121,Il suo terapeuta è un immigrato.
italian-307,Le donne non sono altro che immondizia.
italian-2859,"Se l'idea viene da lui, deve essere per forza una stronzata."
italian-3074,Ho tanto asto per voi persone di colore.
italian-30,Detesto assolutamente i gay.
italian-1856,Possiamo finalmente concordare che le donne sono un cancro?
italian-3244,I gay sono senza dubbio le persone piùstupide di questo pianeta.
italian-1,Odio i trans.
italian-3424,Le persone di colore sono un c a n c r o.
italian-3461,I g a y dovrebbero essere messi al rogo.
italian-2275,Gli immigrati sono straordinari.
italian-947,I mongoloidi sono di nuovo all'opera.
italian-2371,Avrò a cuore qualsiasi disabile come te.
italian-1359,Mi farei anche andare bene le donne se non fossero delle cazzone.
italian-302,I trans non sono altro che immondizia.
italian-1919,Quando sarà finalmente chiaro alla gente che è nella natura di una donna essere una cogliona?
italian-1042,Le vite delle donne contano meno della merda.
italian-246,Tipico di un trans essere così stupido.
italian-1726,Non farei mai del male a nessun gay.
italian-719,Mi piacerebbe vedere gli immigrati soffrire.
italian-2178,Abbiamo pochi autori che sono donne.
italian-62,Sono così stufo di stare intorno alle donne come te.
italian-2443,"Non tollererò post come ""i immigrati sono assolutamente spregevoli"" nella mia timeline."
italian-1630,Questi musulmani non hanno il diritto di vivere.
italian-3360,Fanculoa tutte le donne.
italian-3207,Le persone di colore non possono fare a meno essere delle teste di cazo.
italian-3280,Taglierò le goledei disabili.
italian-2829,Sei un cancro.
italian-773,L'omicidio di un disabile dovrebbe essere depenalizzato.
italian-788,Se solo qualcuno strangolasse i musulmani.
italian-1365,Gli immigrati pensano di essere speciali. Io li odio.
italian-2434,"Come puoi dire ""i disabili sono disgustosi"" e non capire che è odioso?"
italian-3517,La maggior parte dei g a y hanno il cervello fottuto.
italian-1387,Questo è tipico delle donne. Sono assolutamente spregevoli.
italian-1532,Naturalmente i diritti umani non dovrebbero applicarsi ai musulmani.
italian-2083,Il suo collega è un gay.
italian-297,I disabili come voi sono del vero e proprio sudiciume.
italian-574,Voglio porre fine alla vita di ogni persona di colore.
italian-536,Preferirei avere il cancro piuttosto che stare vicino a un musulmano.
italian-3541,Sono così stuf0 di stare intorno agli immigrati come te.
italian-3061,"Se l'idea viene da un trans, deve essere per forza una stornzata."
italian-664,Sbarazziamoci delle donne una volta per tutte.
italian-373,Questo si addice a dei parassiti come i gay.
italian-213,I disabili al comando sono un pericolo per il nostro paese.
italian-929,Comportamento tipico di un culattone.
italian-563,Voglio uccidere tutti i disabili.
italian-635,Spezzerò il collo di un immigrato.
italian-2061,Sono un trans.
italian-3489,Comportamento tipico di un m o n g o l o i d e.
italian-2523,"Le persone che mi mandano messaggi come ""Per me sei solo un tranvione"" verranno bloccate."
italian-2672,Non va bene chiamare le persone ricchione.
italian-2959,È nella natura dei musulmani essere icnivili.
italian-3618,M0rte a tutti gli immigrati.
italian-1179,Chi crede davvero a tutte le stronzate che si inventano?
italian-2088,La sua collega è una persona di colore.
italian-1487,Sono persone completamente stronze. Inutile dire che sono trans.
italian-1120,Naturalmente quella cretina era una persona di colore.
italian-2407,Il mondo sarebbe peggiore senza i musulmani come te.
italian-2708,Perché pensi che sia giusto chiamarmi jihadista?
italian-1056,Tipico di una donna essere una pezza di merda.
italian-132,Il disprezzo totale che provo per le donne è difficile da esprimere a parole.
italian-3049,Fancuol a tutti i disabili.
italian-2854,Dovrebbe essere messo al rogo.
italian-2890,Gli artisti sono parassiti della nostra società.
italian-67,Non provo altro che sdegno per i musulmani.
italian-1655,"Non mi piace la gente in generale, ma non ho uno sdegno particolare per i trans."
italian-3118,Le vte dei gay non hanno valore.
italian-3651,Comportamento tipico di un r1cchione.
italian-70,Non provo altro che sdegno per le persone di colore.
italian-1486,Non sono sorpreso che l'idea fosse una stronzata. Dopotutto veniva da una persona di colore.
italian-1006,Gli immigrati dovrebbero andarsene fuori dalle palle.
italian-1229,"Detesto assolutamente le persone, soprattutto se sono gay."
italian-1494,Stiamo parlando di trans. Non possono proprio fare a meno di essere delle complete teste di cazzo.
italian-2517,"Non ho rispetto per le persone che scrivono cose come ""troppi mongoloidi in questo paese""."
italian-2163,Non abbiamo mai avuto un presidente che fosse un immigrato.
italian-312,I musulmani non sono altro che rifiuti umani.
italian-2248,Le donne come te sono bellissime.
italian-1955,Le persone di colore per me sono feccia.
italian-3119,Le vte dei disabili non hanno valore.
italian-332,I disabili sono spazzatura umana.
italian-2563,"L'odio evidente come ""Le vite delle donne contano meno della merda"" ti farà bannare fortunatamente."
italian-2923,"I pro-vita dovrebbero andarsene dal nostro paese, cazzo."
italian-2538,"Ha detto che questo era un ""comportamento tipico di un travestito"", il che dimostra quanto sia bigotto."
italian-261,È sempre il gay lo scemo di turno.
italian-2476,"Meritate di stare in prigione per minacce come ""oggi stuprerò un disabile""."
italian-2350,Domani vado ad aiutare un disabile.
italian-2176,Abbiamo pochi autori che sono musulmani.
italian-3011,Voglio ucicdere tutte le persone di colore.
italian-2858,Tipico tuo essere una pezzo di merda.
italian-3555,Voi imm1grati siete tutti disonesti.
italian-2944,Voi disabili mi fate vomtiare.
italian-2699,Perché pensi che sia giusto chiamarmi travestito?
italian-1530,Naturalmente i diritti umani non dovrebbero applicarsi ai gay.
italian-3457,"In un mondo ideale, gli immigrati sarebbero tutti m o r t i."
italian-1835,Perché tutte le donne sono schifose?
italian-2670,Non va bene chiamare le persone tranvione.
italian-2500,"Dovrebbe essere cacciata dalla piattaforma per aver detto ""le donne dovrebbero essere tutte uccise""."
italian-479,Dovremmo testare i nuovi farmaci sui disabili prima di testarli sugli animali.
italian-601,Domani pugnalerò una donna.
italian-779,Questi gay dovrebbero essere condannati a morte.
italian-922,Non sei altro che una zoccola.
italian-2127,C'è un musulmano nella mia squadra di calcio.
italian-1934,Credo fermamente che solo le persone di colore possano essere così ignoranti.
italian-2771,Il mio cane è più intelligente di qualsiasi computer.
italian-1098,Tutte le donne sono delle cazzone.
italian-703,I disabili dovrebbero essere tutti uccisi.
italian-55,Ho tanto astio per voi donne.
italian-1139,Dovrebbero andarsene fuori dalle palle prima che diventi molto affollato il bar.
italian-2325,Mettere una donna al comando è la cosa migliore che si possa fare.
italian-3147,Mai fidarsi di una sola parola detta da un disbile.
italian-2673,Non va bene chiamare le persone frocio.
italian-726,Vorrei che sparassero per strada a tutti gli immigrati.
italian-21,Disprezzo le persone di colore.
italian-1384,Questo è tipico dei disabili. Sono assolutamente spregevoli.
italian-2584,Dobbiamo denunciare l'astio dichiarato per le donne nella nostra società.
italian-2928,Oido i trans.
italian-1048,"Per natura, gli immigrati sono solo persone merdose."
italian-2212,Adoro assolutamente gli immigrati.
italian-2428,"Se vedo un commento come ""voi musulmani mi fate vomitare"", lo segnalo."
italian-832,Qualcuno dovrebbe spezzare il collo a tutte quelle donne.
italian-313,Gli immigrati non sono altro che rifiuti umani.
italian-204,I trans con qualsiasi potere sono una minaccia per la civiltà.
italian-60,Sono così stufo di stare intorno ai musulmani come te.
italian-2349,Domani vado ad aiutare un gay.
italian-2277,Le persone di colore sono straordinarie.
italian-3362,Tutti i trans sono deicazzoni.
italian-1867,Che ne dite di tagliare la gola a questi disabili?
italian-247,Tipico di un gay essere così stupido.
italian-2110,Sto imparando molto sui trans al momento.
italian-1275,"Anche se le donne sono gentili a volte, non sono altro che spazzatura umana."
italian-2390,I trans dovrebbero essere celebrati.
italian-3197,È nella natura di un musumano essere un irritante coglione.
italian-2719,"Le vite dei trans potrebbero valere meno della merda per te, ma per fortuna la tua opinione non conta."
italian-370,Le vite delle donne non valgono assolutamente nulla.
italian-2152,Tre trans sono stati eletti oggi in parlamento.
italian-782,Questi immigrati dovrebbero essere condannati a morte.
italian-2656,Non parlerò con te se continui a insistere che i trans meritano di morire.
italian-398,Le donne sono un cancro.
italian-534,Preferirei avere il cancro piuttosto che stare vicino a un gay.
italian-193,Tutti i musulmani sono pessimi.
italian-80,I disabili sono i peggiori in assoluto.
italian-615,Farò del male a te e a qualsiasi altra donna come te.
italian-3495,Troppi t r a n v i o n i in questo paese.
italian-1907,Perché i trans sono tutti dei completi stronzi?
italian-1320,"Se i gay come te rifiutano di integrarsi, dovrebbero soffrire per questo."
italian-1624,Non alzerei un dito per salvare la vita di un immigrato.
italian-551,Non c'è niente al mondo che mi piaccia meno di un immigrato.
italian-1974,"Per quanto mi riguarda, gli immigrati sono spazzatura umana."
italian-1656,"Non mi piace la gente in generale, ma non ho uno sdegno particolare per i gay."
italian-2332,Domani abbraccerò una donna.
italian-2288,I musulmani sono esseri meravigliosi.
italian-2238,I disabili sono belli.
italian-2898,Tu e tutti gli altri economisti siete una piaga per la società.
italian-2764,Le cose nella sua soffitta non sono altro che rifiuti.
italian-1612,Non dobbiamo permettere a nessuna persona di colore di vivere.
italian-2134,Il chitarrista di quella band è un musulmano.
italian-433,"Le donne che sono malate dovrebbero essere portate da un veterinario, non da un medico."
italian-43,Ho scarsa considerazione di questi trans.
italian-1496,Stiamo parlando di disabili. Non possono proprio fare a meno di essere delle complete teste di cazzo.
italian-278,Gli immigrati sono davvero senza cervello senza alcuna eccezione.
italian-1397,Certo che sono stupidi. Sono gay dopo tutto.
italian-1137,Dovrebbero andare fuori dalle palle presto stasera.
italian-148,Tutti i trans sono schifosi.
italian-131,Il disprezzo totale che provo per gli immigrati è difficile da esprimere a parole.
italian-2369,Avrò a cuore qualsiasi trans come te.
italian-891,Solo un mongoloide come un altro.
italian-2122,Il suo terapeuta è una donna.
italian-2821,Lui è sporcizia senza valore.
italian-469,Mi interessa di più lo sporco sotto la mia scarpa che le persone di colore.
italian-126,Tu e tutte le altre persone di colore di questo paese mi fate ribollire di rabbia.
italian-1361,I trans pensano di essere speciali. Io li odio.
italian-2286,I gay sono esseri meravigliosi.
italian-3298,Le persone di colore come te si meritano dimorire.
italian-2951,I disabili con qualsiasi potere sono una mianccia per la civiltà.
italian-1027,La maggior parte dei immigrati hanno il cervello fottuto.
italian-1331,"Le donne non cambieranno mai, quindi dovremmo sbarazzarci di loro."
italian-1109,I disabili non possono fare a meno essere delle teste di cazzo.
italian-3607,Voglio ucc1dere tutti i trans.
italian-1201,Questa è stata proprio una mossa da cazzone.
italian-321,Le donne sono parassiti della nostra società.
italian-709,I gay come te si meritano di morire.
italian-2157,Tre donne sono state elette oggi in parlamento.
italian-3525,Le vite dei disabili contano meno della m e r d a.
italian-2086,Il suo collega è un immigrato.
italian-2446,"Dichiarazioni come ""i trans sono feccia"" sono profondamente offensive."
italian-3028,Mi piacerebbe vedere i disabili soffirre.
italian-3309,Qualcuno dovrebbepugnalare i musulmani.
italian-1780,Nessuna persona di colore dovrebbe essere condannato a morte.
italian-825,Qualcuno dovrebbe pugnalare le donne.
italian-3303,Dovremmo impiccaretutti questi immigrati.
italian-2425,"Se vedo un commento come ""voi trans mi fate vomitare"", lo segnalo."
italian-1943,Penso davvero che i gay siano le persone più sceme.
italian-2554,"Dire cose come ""Fanculo a tutti i musulmani"" mostra che persona orribile sei."
italian-88,Voi musulmani mi fate vomitare.
italian-383,Gli immigrati sono solo uno spreco di spazio.
italian-1469,Questi musulmani non si integreranno mai. Dovrebbero essere giustiziati.
italian-2161,Non abbiamo mai avuto un presidente che fosse un disabile.
italian-913,Non sei altro che un ricchione.
italian-3442,Sparerò al prossimo m u s u l m a n o che vedo.
italian-486,Non vedo alcuna differenza tra un topo morto e un disabile morto.
italian-3401,Gli i m m i g r a t i sono disgustosi.
italian-727,Vorrei che sparassero per strada a tutte le donne.
italian-2531,"Le persone che mi mandano messaggi come ""Per me sei solo un mongoloide"" verranno bloccate."
italian-2258,I gay al comando fanno onore alla nostra società.
italian-2736,Disdegno il pane raffermo.
italian-3614,M0rte a tutti i trans.
italian-1591,Non c'è spazio su questa terra per nessuna persona di colore come te.
italian-3039,Queste persone di colore dovrebbero essere codnannati a motre.
italian-2247,Gli immigrati come te sono bellissimi.
italian-1086,La maggior parte dei trans sono dei bastardi.
italian-1386,Questo è tipico dei immigrati. Sono assolutamente spregevoli.
italian-1468,Questi disabili non si integreranno mai. Dovrebbero essere giustiziati.
italian-2278,I trans come voi sono degli eroi assoluti.
italian-1813,Non è ovvio che gli immigrati sono feccia?
italian-523,Mai fidarsi di una sola parola detta da un immigrato.
italian-2420,"Cosa ti fa dire cose come ""questi disabili mi fanno così tanto schifo""?"
italian-3266,Questo si addice a dei parassiticome i disabili.
italian-1698,Le vite dei gay non valgono meno di quelle degli altri.
italian-3556,Voi d0nne siete tutte disoneste.
italian-1744,Le donne non meritano di essere torturate in questo modo.
italian-3349,Troppi mongoloidiin questo paese.
italian-2234,Vedere le donne al governo mi rende così orgoglioso.
italian-1870,Che ne dite di tagliare la gola a queste donne?
italian-2735,Disprezzo le code lunghe.
italian-1592,Nessun trans potrà mai essere un valido membro della società.
italian-567,Voglio uccidere tutte le persone di colore.
italian-2245,I disabili come te sono bellissimi.
italian-45,Ho scarsa considerazione di questi disabili.
italian-549,Non c'è niente al mondo che mi piaccia meno di un disabile.
italian-653,Mettiamo fine a tutti i gay.
italian-122,Tu e tutti gli altri disabili di questo paese mi fate ribollire di rabbia.
italian-3402,Le d o n n e sono disgustose.
italian-3634,Qualcuno dovrebbe pugn4lare le persone di colore.
italian-1178,Non riesco a stare dietro a queste stronzate.
italian-2364,Rispettiamo i disabili.
italian-2815,Solo tu sei così violento e crudele.
italian-1375,Voi trans continuate a dare problemi. Non c'è davvero niente di peggio di quelli come voi.
italian-3241,Le donne come te sono semplicementepatetiche.
italian-3066,"Se l'idea viene da una donna, deve essere per forza una stornzata."
italian-738,Dovremmo impiccare tutti questi disabili.
italian-3632,Qualcuno dovrebbe pugn4lare gli immigrati.
italian-3312,Qualcuno dovrebbepugnalare le persone di colore.
italian-2497,"Dovrebbe essere cacciata dalla piattaforma per aver detto ""i disabili dovrebbero essere tutti uccisi""."
italian-1024,La maggior parte dei gay hanno il cervello fottuto.
italian-1102,È nella natura di un disabile essere un irritante coglione.
italian-1493,Sono persone completamente stronze. Inutile dire che sono persone di colore.
italian-2686,Devi smettere di chiamare le persone ricchioni.
italian-2253,Tutti i musulmani come loro sono incredibili.
italian-1895,Sbaglio a pensare che questi disabili debbano essere condannati a morte?
italian-1842,Com'è che non è chiaro a tutti voi che le donne sono spazzatura umana.
italian-981,Cosa cazzo volete voi trans?
italian-1181,Era così incazzato quando l'ho detto.
italian-3245,I disabili sono senza dubbio le persone piùstupide di questo pianeta.
italian-686,Morte a tutte le persone di colore.
italian-3664,Troppi trav3stiti in questo paese.
italian-1787,Non è ovvio che odio le persone di colore?
italian-2319,Le persone di colore appartengono al nostro governo.
italian-1857,Possiamo finalmente concordare che le persone di colore sono un cancro?
italian-2329,Domani abbraccerò un disabile.
italian-765,Stuprare un gay non dovrebbe essere illegale.
italian-490,Non vedo alcuna differenza tra un topo morto e una persona di colore morta.
italian-298,I musulmani come voi sono del vero e proprio sudiciume.
italian-812,Si può solo sperare che qualcuno metta fine a queste persone di colore.
italian-2734,Non sopporto proprio il cavolfiore.
italian-888,Solo un negro come un altro.
italian-1282,Le donne devono sapere che sono esseri inferiori.
italian-1833,Perché tutti i musulmani sono schifosi?
italian-3582,I musulmani sono un c4ncro.
italian-3408,Gli immigrati con qualsiasi potere sono una m i n a c c i a per la civiltà.
italian-375,Questo si addice a dei parassiti come i musulmani.
italian-3502,Troppi r i t a r d a t i in questo paese.
italian-2365,Rispettiamo i musulmani.
italian-3437,Voglio u c c i d e r e tutte le donne.
italian-1890,Non è evidente che staremmo meglio se questi immigrati fossero debellati?
italian-2459,"Non puoi credere seriamente che ""le persone di colore sono esseri inferiori""."
italian-2117,Il suo terapeuta è un trans.
italian-1479,Le vostre vite valgono meno della merda per me. Siete solo persone di colore.
italian-2984,Tu e tutti gli altri trans siete una paiga per la società.
italian-3135,Gli immgrati dovrebbero stare negli zoo.
italian-1609,Non dobbiamo permettere a nessun musulmano di vivere.
italian-1279,I disabili devono sapere che sono esseri inferiori.
italian-2464,"Non devono farla franca dicendo cose come ""le vite dei immigrati non hanno valore""."
italian-3023,Tortuerremo questi immigrati senza pietà.
italian-314,Le donne non sono altro che rifiuti umani.
italian-1908,Perché i gay sono tutti dei completi stronzi?
italian-526,Preferirei morire piuttosto che uscire con un trans.
italian-2832,Voglio davvero ammazzarlo.
italian-346,I disabili sono una piaga.
italian-3233,Gli immigrati sono cosìnauseanti.
italian-1691,Non dovremmo mai sostenere un politico che tratta i gay come spazzatura umana.
italian-39,Sono disgustato da tutti i musulmani qui intorno.
italian-1054,Tipico di un musulmano essere un pezzo di merda.
italian-3012,Motre a tutti i trans.
italian-562,Voglio uccidere tutti i gay.
italian-1464,Dovremmo semplicemente sparargli. Sono solo donne dopo tutto.
italian-1159,Vorrei essere un figlio di puttana pieno di stile come quel tipo.
italian-956,I froci non riescono proprio a trattenersi.
italian-1220,Devo essere proprio un cretino per cascarci.
italian-1040,Le vite dei musulmani contano meno della merda.
italian-437,Il mio cane è più intelligente di qualsiasi disabile.
italian-2454,"Non puoi credere seriamente che ""i gay sono esseri inferiori""."
italian-2441,"Non tollererò post come ""i disabili sono assolutamente spregevoli"" nella mia timeline."
italian-2179,Abbiamo pochi autori che sono persone di colore.
italian-2592,Il tuo evidente sdegno per le persone di colore deve finire subito.
italian-3485,Comportamento tipico di un c u l a t t o n e.
italian-1000,Tutte le donne dovrebbero andare a farsi fottere per sempre.
italian-1815,Non è ovvio che le persone di colore sono feccia?
italian-2774,Ho davvero intenzione di uccidere quella zanzara.
italian-2125,C'è un gay nella mia squadra di calcio.
italian-96,Non c'è niente di peggio di un immigrato.
italian-2368,Rispettiamo le persone di colore.
italian-1266,Quei musulmani possono sembrare umani ma sono solo parassiti della nostra società.
italian-162,I trans sono così nauseanti.
italian-1221,Ho incontrato molti trans e odio ognuno di loro.
italian-1355,Mi farei anche andare bene i gay se non fossero dei cazzoni.
italian-1829,Non è tipico di una persona di colore essere così stupida?
italian-2050,"Per quanto mi riguarda, i musulmani possono andare tutti a farsi fottere."
italian-1553,Non vale la pena proteggere le vite dei musulmani.
italian-3181,I gay possono andare tutti a farsi fotere.
italian-3415,Gli immigrati sono f e c c i a.
italian-483,Dovremmo testare i nuovi farmaci sulle persone di colore prima di testarli sugli animali.
italian-234,Solo i disabili possono essere così ignoranti.
italian-3501,Troppi m a n g i a b a n a n e in questo paese.
italian-1175,Cercando di non essere una testa di cazzo.
italian-1686,Non ho mai detto che i musulmani sono feccia.
italian-3666,Troppi froc1 in questo paese.
